LAT,LON,YEAR,MO,DY,T2M,ALLSKY_SFC_SW_DWN
33.40641,-111.94259,1986,6,22,31.96,7.4
33.40641,-111.94259,1986,6,23,31.74,7.12
33.40641,-111.94259,1986,6,24,31.63,6.43
33.40641,-111.94259,1986,6,25,32.43,6.61
33.40641,-111.94259,1986,6,26,35,6.59
33.40641,-111.94259,1986,6,27,34.5,7.78
33.40641,-111.94259,1986,6,28,34.23,5.46
33.40641,-111.94259,1986,6,29,28.95,4.59
33.40641,-111.94259,1986,6,30,30.23,7.57
33.40641,-111.94259,1986,7,1,30.51,7.28
33.40641,-111.94259,1986,7,2,29.44,7.11
33.40641,-111.94259,1986,7,3,29.23,4.69
33.40641,-111.94259,1986,7,4,29.68,4.57
33.40641,-111.94259,1986,7,5,29.67,6.6
33.40641,-111.94259,1986,7,6,30.93,7.61
33.40641,-111.94259,1986,7,7,31.86,3.07
33.40641,-111.94259,1986,7,8,33.39,7.19
33.40641,-111.94259,1986,7,9,32.93,7.13
33.40641,-111.94259,1986,7,10,32.63,7.15
33.40641,-111.94259,1986,7,11,32.85,6.01
33.40641,-111.94259,1986,7,12,33.07,7.98
33.40641,-111.94259,1986,7,13,32.88,7.31
33.40641,-111.94259,1986,7,14,31.34,7.75
33.40641,-111.94259,1986,7,15,30.19,6.39
33.40641,-111.94259,1986,7,16,30.83,6.66
33.40641,-111.94259,1986,7,17,30.45,7.39
33.40641,-111.94259,1986,7,18,31.22,5.93
33.40641,-111.94259,1986,7,19,33.15,5.44
33.40641,-111.94259,1986,7,20,30.56,5.92
33.40641,-111.94259,1986,7,21,24.88,2.66
33.40641,-111.94259,1986,7,22,27.93,6.29
33.40641,-111.94259,1986,7,23,30.23,7.07
33.40641,-111.94259,1986,7,24,31.15,7.48
33.40641,-111.94259,1986,7,25,30.94,8.15
33.40641,-111.94259,1986,7,26,31.29,7.43
33.40641,-111.94259,1986,7,27,31.15,7.4
33.40641,-111.94259,1986,7,28,31.82,7.42
33.40641,-111.94259,1986,7,29,33.18,8
33.40641,-111.94259,1986,7,30,34.21,7.77
33.40641,-111.94259,1986,7,31,35.03,7.25
33.40641,-111.94259,1986,8,1,33.83,6.92
33.40641,-111.94259,1986,8,2,33.67,6.56
33.40641,-111.94259,1986,8,3,34.73,5
33.40641,-111.94259,1986,8,4,34.26,5.91
33.40641,-111.94259,1986,8,5,34.08,6.69
33.40641,-111.94259,1986,8,6,33.33,6.32
33.40641,-111.94259,1986,8,7,34.22,6.99
33.40641,-111.94259,1986,8,8,31.98,6.02
33.40641,-111.94259,1986,8,9,32.94,6.29
33.40641,-111.94259,1986,8,10,32.3,5.84
33.40641,-111.94259,1986,8,11,28.95,6.17
33.40641,-111.94259,1986,8,12,30.02,5.99
33.40641,-111.94259,1986,8,13,31.68,6.47
33.40641,-111.94259,1986,8,14,33.02,6.71
33.40641,-111.94259,1986,8,15,32.4,6.51
33.40641,-111.94259,1986,8,16,32.57,6.02
33.40641,-111.94259,1986,8,17,31.33,5.64
33.40641,-111.94259,1986,8,18,32.7,5.21
33.40641,-111.94259,1986,8,19,34.8,5.9
33.40641,-111.94259,1986,8,20,35.39,6.35
33.40641,-111.94259,1986,8,21,35.17,5.03
33.40641,-111.94259,1986,8,22,34.92,5.67
33.40641,-111.94259,1986,8,23,30.91,4.64
33.40641,-111.94259,1986,8,24,28.68,4.78
33.40641,-111.94259,1986,8,25,27.87,5.32
33.40641,-111.94259,1986,8,26,26.71,4.62
33.40641,-111.94259,1986,8,27,27.89,4.32
33.40641,-111.94259,1986,8,28,28.8,5.46
33.40641,-111.94259,1986,8,29,28.17,6.11
33.40641,-111.94259,1986,8,30,29.07,6.43
33.40641,-111.94259,1986,8,31,30.57,6.02
33.40641,-111.94259,1986,9,1,30.47,6.43
33.40641,-111.94259,1986,9,2,30.65,6.49
33.40641,-111.94259,1986,9,3,31.15,6.47
33.40641,-111.94259,1986,9,4,30.92,6.48
33.40641,-111.94259,1986,9,5,31.35,7.14
33.40641,-111.94259,1986,9,6,32.23,6.58
33.40641,-111.94259,1986,9,7,30.98,6.48
33.40641,-111.94259,1986,9,8,28.04,3.24
33.40641,-111.94259,1986,9,9,28.66,5.27
33.40641,-111.94259,1986,9,10,26,5.58
33.40641,-111.94259,1986,9,11,25.8,7.36
33.40641,-111.94259,1986,9,12,27.54,5.65
33.40641,-111.94259,1986,9,13,27.9,4.93
33.40641,-111.94259,1986,9,14,26.5,7
33.40641,-111.94259,1986,9,15,27.14,6.16
33.40641,-111.94259,1986,9,16,26.69,6.85
33.40641,-111.94259,1986,9,17,26.31,6.56
33.40641,-111.94259,1986,9,18,27.27,5.65
33.40641,-111.94259,1986,9,19,26.57,6.28
33.40641,-111.94259,1986,9,20,25.79,5.29
33.40641,-111.94259,1986,9,21,26.17,3.35
33.40641,-111.94259,1986,9,22,25.22,1.95
33.40641,-111.94259,1986,9,23,22.67,1.79
33.40641,-111.94259,1986,9,24,17.78,4.63
33.40641,-111.94259,1986,9,25,20.22,2.9
33.40641,-111.94259,1986,9,26,20.06,4.61
33.40641,-111.94259,1986,9,27,21.11,5.96
33.40641,-111.94259,1986,9,28,20.99,5.91
33.40641,-111.94259,1986,9,29,20.61,5.49
33.40641,-111.94259,1986,9,30,21.72,5.64
33.40641,-111.94259,1986,10,1,23.34,4.99
33.40641,-111.94259,1986,10,2,19.62,4.11
33.40641,-111.94259,1986,10,3,19.07,4.76
33.40641,-111.94259,1986,10,4,21.69,4.64
33.40641,-111.94259,1986,10,5,22.74,3.17
33.40641,-111.94259,1986,10,6,24.39,4.27
33.40641,-111.94259,1986,10,7,26.41,4.53
33.40641,-111.94259,1986,10,8,25.76,4.64
33.40641,-111.94259,1986,10,9,23.41,4.64
33.40641,-111.94259,1986,10,10,19.39,2.04
33.40641,-111.94259,1986,10,11,18.18,0.94
33.40641,-111.94259,1986,10,12,15.11,4.97
33.40641,-111.94259,1986,10,13,15.6,5.59
33.40641,-111.94259,1986,10,14,17.65,5.57
33.40641,-111.94259,1986,10,15,19.52,4.27
33.40641,-111.94259,1986,10,16,22.29,5.07
33.40641,-111.94259,1986,10,17,21.68,5.12
33.40641,-111.94259,1986,10,18,18.67,5.18
33.40641,-111.94259,1986,10,19,17.22,5.33
33.40641,-111.94259,1986,10,20,16.58,5.25
33.40641,-111.94259,1986,10,21,16.89,5.38
33.40641,-111.94259,1986,10,22,17.98,3.12
33.40641,-111.94259,1986,10,23,18.78,5.09
33.40641,-111.94259,1986,10,24,19.6,4.89
33.40641,-111.94259,1986,10,25,19.52,4.87
33.40641,-111.94259,1986,10,26,19.48,4.98
33.40641,-111.94259,1986,10,27,20.4,3.82
33.40641,-111.94259,1986,10,28,21.48,4.78
33.40641,-111.94259,1986,10,29,22.79,3.82
33.40641,-111.94259,1986,10,30,21.31,4.05
33.40641,-111.94259,1986,10,31,20.71,2.8
33.40641,-111.94259,1986,11,1,18.35,3.8
33.40641,-111.94259,1986,11,2,15.82,1.38
33.40641,-111.94259,1986,11,3,14.99,2.13
33.40641,-111.94259,1986,11,4,15.72,3.6
33.40641,-111.94259,1986,11,5,15.86,4.04
33.40641,-111.94259,1986,11,6,15.62,3.78
33.40641,-111.94259,1986,11,7,11.49,4.31
33.40641,-111.94259,1986,11,8,12.31,4.36
33.40641,-111.94259,1986,11,9,12.75,4.29
33.40641,-111.94259,1986,11,10,14.22,4.39
33.40641,-111.94259,1986,11,11,15.76,4.18
33.40641,-111.94259,1986,11,12,15.92,4.37
33.40641,-111.94259,1986,11,13,15.56,4.02
33.40641,-111.94259,1986,11,14,15.02,3.89
33.40641,-111.94259,1986,11,15,17.77,3.51
33.40641,-111.94259,1986,11,16,18.71,2.6
33.40641,-111.94259,1986,11,17,19.88,2.4
33.40641,-111.94259,1986,11,18,18.35,0.69
33.40641,-111.94259,1986,11,19,16.62,3.36
33.40641,-111.94259,1986,11,20,16.56,3.78
33.40641,-111.94259,1986,11,21,16.73,3.98
33.40641,-111.94259,1986,11,22,14.64,3.53
33.40641,-111.94259,1986,11,23,10.52,3.8
33.40641,-111.94259,1986,11,24,11.3,3.86
33.40641,-111.94259,1986,11,25,11.12,3.56
33.40641,-111.94259,1986,11,26,11.35,3.88
33.40641,-111.94259,1986,11,27,12.02,3.31
33.40641,-111.94259,1986,11,28,13.21,3.09
33.40641,-111.94259,1986,11,29,12.89,3.29
33.40641,-111.94259,1986,11,30,11.28,3.79
33.40641,-111.94259,1986,12,1,10.31,3.75
33.40641,-111.94259,1986,12,2,12.28,3.08
33.40641,-111.94259,1986,12,3,13.82,3.76
33.40641,-111.94259,1986,12,4,13.4,2.42
33.40641,-111.94259,1986,12,5,13.89,1.69
33.40641,-111.94259,1986,12,6,11.65,0.7
33.40641,-111.94259,1986,12,7,10.95,1.72
33.40641,-111.94259,1986,12,8,9.39,2.5
33.40641,-111.94259,1986,12,9,8.65,3.17
33.40641,-111.94259,1986,12,10,6.42,3.25
33.40641,-111.94259,1986,12,11,4.88,3.28
33.40641,-111.94259,1986,12,12,7.35,3.71
33.40641,-111.94259,1986,12,13,9.09,3.74
33.40641,-111.94259,1986,12,14,10.23,3.13
33.40641,-111.94259,1986,12,15,12.46,3.28
33.40641,-111.94259,1986,12,16,12.62,2.4
33.40641,-111.94259,1986,12,17,10.5,1.46
33.40641,-111.94259,1986,12,18,10.8,2.93
33.40641,-111.94259,1986,12,19,11.14,3.16
33.40641,-111.94259,1986,12,20,9.52,0.75
33.40641,-111.94259,1986,12,21,10.4,3.32
33.40641,-111.94259,1986,12,22,10.13,3.39
33.40641,-111.94259,1986,12,23,9.46,2.09
33.40641,-111.94259,1986,12,24,10.02,3.31
33.40641,-111.94259,1986,12,25,8.96,3.17
33.40641,-111.94259,1986,12,26,8.43,2.9
33.40641,-111.94259,1986,12,27,8.84,3.32
33.40641,-111.94259,1986,12,28,8.49,2.79
33.40641,-111.94259,1986,12,29,9.5,3.55
33.40641,-111.94259,1986,12,30,9.25,3.6
33.40641,-111.94259,1986,12,31,8.26,2.92
33.40641,-111.94259,1987,1,1,9.52,3.47
33.40641,-111.94259,1987,1,2,10.68,3.27
33.40641,-111.94259,1987,1,3,9.91,3.25
33.40641,-111.94259,1987,1,4,11.97,3.32
33.40641,-111.94259,1987,1,5,11.09,1.19
33.40641,-111.94259,1987,1,6,10.33,2.86
33.40641,-111.94259,1987,1,7,8.69,2.33
33.40641,-111.94259,1987,1,8,7.4,3.31
33.40641,-111.94259,1987,1,9,5.59,3.86
33.40641,-111.94259,1987,1,10,6.67,4.04
33.40641,-111.94259,1987,1,11,8.55,4.13
33.40641,-111.94259,1987,1,12,10.84,4.01
33.40641,-111.94259,1987,1,13,10.79,3.6
33.40641,-111.94259,1987,1,14,11.36,2.52
33.40641,-111.94259,1987,1,15,8.76,2.73
33.40641,-111.94259,1987,1,16,2.79,2.85
33.40641,-111.94259,1987,1,17,0.82,2.81
33.40641,-111.94259,1987,1,18,2.62,3.35
33.40641,-111.94259,1987,1,19,3.21,2.87
33.40641,-111.94259,1987,1,20,5.2,3.46
33.40641,-111.94259,1987,1,21,4.99,4.18
33.40641,-111.94259,1987,1,22,6.92,4.19
33.40641,-111.94259,1987,1,23,8.98,4
33.40641,-111.94259,1987,1,24,9.33,3.58
33.40641,-111.94259,1987,1,25,10.85,4.02
33.40641,-111.94259,1987,1,26,13.07,4.45
33.40641,-111.94259,1987,1,27,15.69,3.47
33.40641,-111.94259,1987,1,28,15.2,3.26
33.40641,-111.94259,1987,1,29,14.24,4.36
33.40641,-111.94259,1987,1,30,12.41,3.4
33.40641,-111.94259,1987,1,31,8.3,0.97
33.40641,-111.94259,1987,2,1,10.27,4.17
33.40641,-111.94259,1987,2,2,13.69,4.15
33.40641,-111.94259,1987,2,3,14.29,3.64
33.40641,-111.94259,1987,2,4,13.33,2.87
33.40641,-111.94259,1987,2,5,12.75,4.61
33.40641,-111.94259,1987,2,6,12.6,4.67
33.40641,-111.94259,1987,2,7,12.45,4.55
33.40641,-111.94259,1987,2,8,13.47,3.69
33.40641,-111.94259,1987,2,9,16.79,4.24
33.40641,-111.94259,1987,2,10,17.94,3.66
33.40641,-111.94259,1987,2,11,17.09,3.51
33.40641,-111.94259,1987,2,12,16.62,4.15
33.40641,-111.94259,1987,2,13,16.05,4.25
33.40641,-111.94259,1987,2,14,13.05,4.86
33.40641,-111.94259,1987,2,15,11.38,3.76
33.40641,-111.94259,1987,2,16,11.75,3.26
33.40641,-111.94259,1987,2,17,11.02,4.42
33.40641,-111.94259,1987,2,18,10.03,3.24
33.40641,-111.94259,1987,2,19,10.26,4.1
33.40641,-111.94259,1987,2,20,8.2,3.4
33.40641,-111.94259,1987,2,21,8.35,5.22
33.40641,-111.94259,1987,2,22,9.56,5.21
33.40641,-111.94259,1987,2,23,9.02,3.66
33.40641,-111.94259,1987,2,24,8.5,0.92
33.40641,-111.94259,1987,2,25,5.93,1.36
33.40641,-111.94259,1987,2,26,6.21,2.53
33.40641,-111.94259,1987,2,27,6.44,4.96
33.40641,-111.94259,1987,2,28,7.04,4.82
33.40641,-111.94259,1987,3,1,10.06,4.65
33.40641,-111.94259,1987,3,2,11.35,4.57
33.40641,-111.94259,1987,3,3,13.41,5.7
33.40641,-111.94259,1987,3,4,16.33,6.1
33.40641,-111.94259,1987,3,5,17.76,4.42
33.40641,-111.94259,1987,3,6,17.09,4.46
33.40641,-111.94259,1987,3,7,16.22,4.53
33.40641,-111.94259,1987,3,8,16.03,3.76
33.40641,-111.94259,1987,3,9,15.5,4.74
33.40641,-111.94259,1987,3,10,16.93,5.82
33.40641,-111.94259,1987,3,11,16.4,5.96
33.40641,-111.94259,1987,3,12,17.75,6.61
33.40641,-111.94259,1987,3,13,17.14,6.51
33.40641,-111.94259,1987,3,14,16.8,6.39
33.40641,-111.94259,1987,3,15,10.9,1.97
33.40641,-111.94259,1987,3,16,8.84,2.82
33.40641,-111.94259,1987,3,17,11.57,5.91
33.40641,-111.94259,1987,3,18,12.9,6.66
33.40641,-111.94259,1987,3,19,13.78,5.93
33.40641,-111.94259,1987,3,20,11.39,6.84
33.40641,-111.94259,1987,3,21,12.33,6.45
33.40641,-111.94259,1987,3,22,9.09,4.26
33.40641,-111.94259,1987,3,23,9.98,5.93
33.40641,-111.94259,1987,3,24,10.94,4.69
33.40641,-111.94259,1987,3,25,12.85,6
33.40641,-111.94259,1987,3,26,12.53,7.12
33.40641,-111.94259,1987,3,27,12.76,7.34
33.40641,-111.94259,1987,3,28,10.06,7.14
33.40641,-111.94259,1987,3,29,9.77,7.5
33.40641,-111.94259,1987,3,30,11.42,7.07
33.40641,-111.94259,1987,3,31,15.78,6.7
33.40641,-111.94259,1987,4,1,18.26,6.08
33.40641,-111.94259,1987,4,2,19.54,7.21
33.40641,-111.94259,1987,4,3,17.05,6.27
33.40641,-111.94259,1987,4,4,12.03,4.61
33.40641,-111.94259,1987,4,5,14.4,6.78
33.40641,-111.94259,1987,4,6,17.27,6.23
33.40641,-111.94259,1987,4,7,18.27,6.31
33.40641,-111.94259,1987,4,8,19,6.49
33.40641,-111.94259,1987,4,9,20.49,6.72
33.40641,-111.94259,1987,4,10,21.67,7.8
33.40641,-111.94259,1987,4,11,22.08,6.99
33.40641,-111.94259,1987,4,12,18.96,7.01
33.40641,-111.94259,1987,4,13,17.58,7.83
33.40641,-111.94259,1987,4,14,20.65,7.83
33.40641,-111.94259,1987,4,15,24.19,7.31
33.40641,-111.94259,1987,4,16,25.11,7.46
33.40641,-111.94259,1987,4,17,24.87,8.1
33.40641,-111.94259,1987,4,18,23.02,6.27
33.40641,-111.94259,1987,4,19,19.41,5.6
33.40641,-111.94259,1987,4,20,19.8,7.73
33.40641,-111.94259,1987,4,21,22.18,7.9
33.40641,-111.94259,1987,4,22,21.56,7.23
33.40641,-111.94259,1987,4,23,23.93,7.75
33.40641,-111.94259,1987,4,24,24.76,7.32
33.40641,-111.94259,1987,4,25,25.57,6.67
33.40641,-111.94259,1987,4,26,26.37,7.05
33.40641,-111.94259,1987,4,27,25.97,5.23
33.40641,-111.94259,1987,4,28,26.01,7.59
33.40641,-111.94259,1987,4,29,25.57,6.16
33.40641,-111.94259,1987,4,30,24.51,5.63
33.40641,-111.94259,1987,5,1,22.27,7.19
33.40641,-111.94259,1987,5,2,20.4,6.82
33.40641,-111.94259,1987,5,3,22.37,8.31
33.40641,-111.94259,1987,5,4,24.25,7.42
33.40641,-111.94259,1987,5,5,26.18,7.66
33.40641,-111.94259,1987,5,6,27.29,6.48
33.40641,-111.94259,1987,5,7,27.54,7.39
33.40641,-111.94259,1987,5,8,26.95,6.83
33.40641,-111.94259,1987,5,9,26.67,6.99
33.40641,-111.94259,1987,5,10,26.7,5.97
33.40641,-111.94259,1987,5,11,26.95,6.33
33.40641,-111.94259,1987,5,12,28.28,7.06
33.40641,-111.94259,1987,5,13,27.58,7.17
33.40641,-111.94259,1987,5,14,24.28,5.6
33.40641,-111.94259,1987,5,15,25.78,6.08
33.40641,-111.94259,1987,5,16,25.92,7.21
33.40641,-111.94259,1987,5,17,27.53,7.03
33.40641,-111.94259,1987,5,18,27.45,7.97
33.40641,-111.94259,1987,5,19,25.22,6.57
33.40641,-111.94259,1987,5,20,22.46,6.77
33.40641,-111.94259,1987,5,21,22.6,7.68
33.40641,-111.94259,1987,5,22,23.24,7.63
33.40641,-111.94259,1987,5,23,24.04,9.03
33.40641,-111.94259,1987,5,24,23.09,8.56
33.40641,-111.94259,1987,5,25,21.48,5.78
33.40641,-111.94259,1987,5,26,18.2,8.73
33.40641,-111.94259,1987,5,27,20.17,8.24
33.40641,-111.94259,1987,5,28,21.7,8.45
33.40641,-111.94259,1987,5,29,23.79,8.38
33.40641,-111.94259,1987,5,30,26.11,8.45
33.40641,-111.94259,1987,5,31,26.91,8.56
33.40641,-111.94259,1987,6,1,28.49,8.51
33.40641,-111.94259,1987,6,2,29.55,7.69
33.40641,-111.94259,1987,6,3,31.14,8.64
33.40641,-111.94259,1987,6,4,31.26,7.4
33.40641,-111.94259,1987,6,5,30.69,7.34
33.40641,-111.94259,1987,6,6,28.45,5.01
33.40641,-111.94259,1987,6,7,30.45,7.89
33.40641,-111.94259,1987,6,8,30.45,8
33.40641,-111.94259,1987,6,9,30.38,7.63
33.40641,-111.94259,1987,6,10,31.41,7.99
33.40641,-111.94259,1987,6,11,31.6,8.18
33.40641,-111.94259,1987,6,12,32.29,7.45
33.40641,-111.94259,1987,6,13,33.41,7.7
33.40641,-111.94259,1987,6,14,35.33,7.35
33.40641,-111.94259,1987,6,15,32.56,7.6
33.40641,-111.94259,1987,6,16,29.62,7.47
33.40641,-111.94259,1987,6,17,30.94,7.92
33.40641,-111.94259,1987,6,18,30.07,8.29
33.40641,-111.94259,1987,6,19,29.74,8.52
33.40641,-111.94259,1987,6,20,29.19,7.67
33.40641,-111.94259,1987,6,21,29.73,8.08
33.40641,-111.94259,1987,6,22,30.17,8.14
33.40641,-111.94259,1987,6,23,31.27,8.36
33.40641,-111.94259,1987,6,24,32.62,8.21
33.40641,-111.94259,1987,6,25,33.37,4.17
33.40641,-111.94259,1987,6,26,33.93,8.27
33.40641,-111.94259,1987,6,27,34.03,7.71
33.40641,-111.94259,1987,6,28,33,8.08
33.40641,-111.94259,1987,6,29,31.71,8.12
33.40641,-111.94259,1987,6,30,31.97,8.04
33.40641,-111.94259,1987,7,1,31.49,6.33
33.40641,-111.94259,1987,7,2,31.85,7.54
33.40641,-111.94259,1987,7,3,31.76,8
33.40641,-111.94259,1987,7,4,31.19,8.11
33.40641,-111.94259,1987,7,5,30.96,8.11
33.40641,-111.94259,1987,7,6,31.49,8.69
33.40641,-111.94259,1987,7,7,32.59,8.41
33.40641,-111.94259,1987,7,8,32.46,7.93
33.40641,-111.94259,1987,7,9,31.49,7.45
33.40641,-111.94259,1987,7,10,31.12,6.87
33.40641,-111.94259,1987,7,11,31.01,7.69
33.40641,-111.94259,1987,7,12,32,7.72
33.40641,-111.94259,1987,7,13,34.25,7.79
33.40641,-111.94259,1987,7,14,35.04,6.09
33.40641,-111.94259,1987,7,15,32.07,6.26
33.40641,-111.94259,1987,7,16,29.95,3.62
33.40641,-111.94259,1987,7,17,28.14,7.39
33.40641,-111.94259,1987,7,18,27.58,7.16
33.40641,-111.94259,1987,7,19,29.52,7.45
33.40641,-111.94259,1987,7,20,33.55,6.84
33.40641,-111.94259,1987,7,21,33.24,7.45
33.40641,-111.94259,1987,7,22,31.57,7.39
33.40641,-111.94259,1987,7,23,33.21,7.53
33.40641,-111.94259,1987,7,24,34.72,6.3
33.40641,-111.94259,1987,7,25,35.2,5.75
33.40641,-111.94259,1987,7,26,34.55,6.32
33.40641,-111.94259,1987,7,27,33.05,6.37
33.40641,-111.94259,1987,7,28,31,4.22
33.40641,-111.94259,1987,7,29,30.67,5.61
33.40641,-111.94259,1987,7,30,30.1,4.06
33.40641,-111.94259,1987,7,31,29.88,5.94
33.40641,-111.94259,1987,8,1,29.84,7.17
33.40641,-111.94259,1987,8,2,31.31,6.52
33.40641,-111.94259,1987,8,3,32.79,6.51
33.40641,-111.94259,1987,8,4,30.89,6.91
33.40641,-111.94259,1987,8,5,30.99,6.65
33.40641,-111.94259,1987,8,6,31.65,6.46
33.40641,-111.94259,1987,8,7,32.24,6.66
33.40641,-111.94259,1987,8,8,32.84,6.89
33.40641,-111.94259,1987,8,9,32.5,6.31
33.40641,-111.94259,1987,8,10,30.58,6.55
33.40641,-111.94259,1987,8,11,27.32,2.88
33.40641,-111.94259,1987,8,12,29.76,6.44
33.40641,-111.94259,1987,8,13,30.11,6.39
33.40641,-111.94259,1987,8,14,29.28,6.8
33.40641,-111.94259,1987,8,15,27.71,7.23
33.40641,-111.94259,1987,8,16,28.92,7.39
33.40641,-111.94259,1987,8,17,30.27,7.26
33.40641,-111.94259,1987,8,18,32.2,7.11
33.40641,-111.94259,1987,8,19,31.84,7.05
33.40641,-111.94259,1987,8,20,30.48,6.2
33.40641,-111.94259,1987,8,21,31.6,6.52
33.40641,-111.94259,1987,8,22,30.31,5.52
33.40641,-111.94259,1987,8,23,29.83,4.57
33.40641,-111.94259,1987,8,24,29.67,5.01
33.40641,-111.94259,1987,8,25,29.67,5.83
33.40641,-111.94259,1987,8,26,28.48,5.97
33.40641,-111.94259,1987,8,27,28.92,6.45
33.40641,-111.94259,1987,8,28,30.26,6.42
33.40641,-111.94259,1987,8,29,31.4,4.72
33.40641,-111.94259,1987,8,30,32.43,6.4
33.40641,-111.94259,1987,8,31,32.96,6.06
33.40641,-111.94259,1987,9,1,32.07,6.96
33.40641,-111.94259,1987,9,2,31.52,7.07
33.40641,-111.94259,1987,9,3,29.2,4.27
33.40641,-111.94259,1987,9,4,27.85,3.51
33.40641,-111.94259,1987,9,5,28.74,6.4
33.40641,-111.94259,1987,9,6,29.61,6.46
33.40641,-111.94259,1987,9,7,28.76,6.52
33.40641,-111.94259,1987,9,8,29.21,6.94
33.40641,-111.94259,1987,9,9,29.15,5.86
33.40641,-111.94259,1987,9,10,30.17,5.63
33.40641,-111.94259,1987,9,11,30.14,6.51
33.40641,-111.94259,1987,9,12,27.86,6.42
33.40641,-111.94259,1987,9,13,24.4,5.71
33.40641,-111.94259,1987,9,14,24.01,5.81
33.40641,-111.94259,1987,9,15,26.51,6.1
33.40641,-111.94259,1987,9,16,28.13,5.22
33.40641,-111.94259,1987,9,17,26.77,4.97
33.40641,-111.94259,1987,9,18,26.85,6.18
33.40641,-111.94259,1987,9,19,28.24,6.23
33.40641,-111.94259,1987,9,20,29.06,6.2
33.40641,-111.94259,1987,9,21,28.69,5.16
33.40641,-111.94259,1987,9,22,26.77,5.04
33.40641,-111.94259,1987,9,23,24.85,3.93
33.40641,-111.94259,1987,9,24,25.77,4.32
33.40641,-111.94259,1987,9,25,26.49,4.5
33.40641,-111.94259,1987,9,26,26.79,5.37
33.40641,-111.94259,1987,9,27,27.11,4.45
33.40641,-111.94259,1987,9,28,27.85,4.82
33.40641,-111.94259,1987,9,29,27.97,4.93
33.40641,-111.94259,1987,9,30,27.59,4.53
33.40641,-111.94259,1987,10,1,26.96,5.24
33.40641,-111.94259,1987,10,2,27.6,5.61
33.40641,-111.94259,1987,10,3,26.98,5.85
33.40641,-111.94259,1987,10,4,27.52,5.84
33.40641,-111.94259,1987,10,5,27.53,5.96
33.40641,-111.94259,1987,10,6,28.34,5.9
33.40641,-111.94259,1987,10,7,28.47,5.28
33.40641,-111.94259,1987,10,8,27.19,5.64
33.40641,-111.94259,1987,10,9,26.13,5.17
33.40641,-111.94259,1987,10,10,26.8,4.99
33.40641,-111.94259,1987,10,11,26.87,3.8
33.40641,-111.94259,1987,10,12,25.57,3.01
33.40641,-111.94259,1987,10,13,23.17,3.28
33.40641,-111.94259,1987,10,14,21.46,3.51
33.40641,-111.94259,1987,10,15,21.68,4.84
33.40641,-111.94259,1987,10,16,22.19,5.23
33.40641,-111.94259,1987,10,17,23.23,4.9
33.40641,-111.94259,1987,10,18,22.96,5.08
33.40641,-111.94259,1987,10,19,22.92,4.92
33.40641,-111.94259,1987,10,20,23.01,5.08
33.40641,-111.94259,1987,10,21,22.83,4.17
33.40641,-111.94259,1987,10,22,21.69,3.38
33.40641,-111.94259,1987,10,23,21.23,3.15
33.40641,-111.94259,1987,10,24,19.7,1.84
33.40641,-111.94259,1987,10,25,20.53,4.61
33.40641,-111.94259,1987,10,26,21.86,4.09
33.40641,-111.94259,1987,10,27,22.99,3.2
33.40641,-111.94259,1987,10,28,24.51,3.8
33.40641,-111.94259,1987,10,29,21.4,2.4
33.40641,-111.94259,1987,10,30,20.41,4.4
33.40641,-111.94259,1987,10,31,19.38,1.11
33.40641,-111.94259,1987,11,1,18.12,1.77
33.40641,-111.94259,1987,11,2,18.36,3.13
33.40641,-111.94259,1987,11,3,18.7,4.25
33.40641,-111.94259,1987,11,4,19.51,3.8
33.40641,-111.94259,1987,11,5,17.57,2.45
33.40641,-111.94259,1987,11,6,15.55,3.06
33.40641,-111.94259,1987,11,7,14.57,3.91
33.40641,-111.94259,1987,11,8,15.62,4.13
33.40641,-111.94259,1987,11,9,16.29,4.27
33.40641,-111.94259,1987,11,10,15.74,3.96
33.40641,-111.94259,1987,11,11,15.01,4.2
33.40641,-111.94259,1987,11,12,14.48,4.22
33.40641,-111.94259,1987,11,13,14.97,3.17
33.40641,-111.94259,1987,11,14,13.12,2.68
33.40641,-111.94259,1987,11,15,9.6,3.9
33.40641,-111.94259,1987,11,16,9.34,4.02
33.40641,-111.94259,1987,11,17,10.71,2.47
33.40641,-111.94259,1987,11,18,13.47,3.97
33.40641,-111.94259,1987,11,19,12.56,4.22
33.40641,-111.94259,1987,11,20,14.25,4.15
33.40641,-111.94259,1987,11,21,14.24,3.94
33.40641,-111.94259,1987,11,22,13.35,3.95
33.40641,-111.94259,1987,11,23,12.33,3.1
33.40641,-111.94259,1987,11,24,12.17,3.86
33.40641,-111.94259,1987,11,25,10.31,3.67
33.40641,-111.94259,1987,11,26,7.79,3.72
33.40641,-111.94259,1987,11,27,8.54,3.73
33.40641,-111.94259,1987,11,28,10.41,3.54
33.40641,-111.94259,1987,11,29,8.7,3.31
33.40641,-111.94259,1987,11,30,9.71,3.54
33.40641,-111.94259,1987,12,1,9.93,3.47
33.40641,-111.94259,1987,12,2,11.72,3.28
33.40641,-111.94259,1987,12,3,14.77,3.44
33.40641,-111.94259,1987,12,4,15.75,2.47
33.40641,-111.94259,1987,12,5,12.29,2.98
33.40641,-111.94259,1987,12,6,11.18,3.62
33.40641,-111.94259,1987,12,7,12.45,3.73
33.40641,-111.94259,1987,12,8,9.94,3.58
33.40641,-111.94259,1987,12,9,10.88,3.56
33.40641,-111.94259,1987,12,10,13.53,3.69
