LAT,LON,YEAR,MO,DY,T2M_RANGE,ALLSKY_SFC_SW_DWN
33.42011,-112.04149,2009,6,27,15.88,7.88
33.42011,-112.04149,2009,6,28,14.85,7.32
33.42011,-112.04149,2009,6,29,13.53,7.83
33.42011,-112.04149,2009,6,30,14.42,7.81
33.42011,-112.04149,2009,7,1,7.54,5.77
33.42011,-112.04149,2009,7,2,11.65,7.14
33.42011,-112.04149,2009,7,3,12.13,7.69
33.42011,-112.04149,2009,7,4,13.76,7.78
33.42011,-112.04149,2009,7,5,15.44,8.05
33.42011,-112.04149,2009,7,6,16.59,8.07
33.42011,-112.04149,2009,7,7,14.76,7.8
33.42011,-112.04149,2009,7,8,16.09,8.02
33.42011,-112.04149,2009,7,9,16.39,7.98
33.42011,-112.04149,2009,7,10,13.88,7.43
33.42011,-112.04149,2009,7,11,15.3,7.52
33.42011,-112.04149,2009,7,12,14.03,7.72
33.42011,-112.04149,2009,7,13,15.52,7.76
33.42011,-112.04149,2009,7,14,16.9,7.84
33.42011,-112.04149,2009,7,15,11.83,6.97
33.42011,-112.04149,2009,7,16,13.83,7.44
33.42011,-112.04149,2009,7,17,14.57,7.6
33.42011,-112.04149,2009,7,18,15.71,6.85
33.42011,-112.04149,2009,7,19,15.13,7.58
33.42011,-112.04149,2009,7,20,13.23,7.48
33.42011,-112.04149,2009,7,21,12.17,6.64
33.42011,-112.04149,2009,7,22,12.35,7.04
33.42011,-112.04149,2009,7,23,10.88,7.07
33.42011,-112.04149,2009,7,24,10.68,4.77
33.42011,-112.04149,2009,7,25,10.81,7.19
33.42011,-112.04149,2009,7,26,14.49,7.45
33.42011,-112.04149,2009,7,27,16.38,7.54
33.42011,-112.04149,2009,7,28,16.29,7.69
33.42011,-112.04149,2009,7,29,15.91,7.66
33.42011,-112.04149,2009,7,30,15.95,7.76
33.42011,-112.04149,2009,7,31,16.36,7.75
33.42011,-112.04149,2009,8,1,16.82,7.69
33.42011,-112.04149,2009,8,2,16.7,7.32
33.42011,-112.04149,2009,8,3,14.91,7.12
33.42011,-112.04149,2009,8,4,15.59,7.28
33.42011,-112.04149,2009,8,5,15.29,6.69
33.42011,-112.04149,2009,8,6,14.16,7.46
33.42011,-112.04149,2009,8,7,14.41,7.79
33.42011,-112.04149,2009,8,8,17.13,7.8
33.42011,-112.04149,2009,8,9,17.95,7.81
33.42011,-112.04149,2009,8,10,16.84,7.46
33.42011,-112.04149,2009,8,11,12.92,5.62
33.42011,-112.04149,2009,8,12,14.52,6.28
33.42011,-112.04149,2009,8,13,7.85,5.73
33.42011,-112.04149,2009,8,14,14.95,7.1
33.42011,-112.04149,2009,8,15,16.87,7.33
33.42011,-112.04149,2009,8,16,17.54,7.43
33.42011,-112.04149,2009,8,17,17.4,7.45
33.42011,-112.04149,2009,8,18,17.23,7.33
33.42011,-112.04149,2009,8,19,14.57,7.05
33.42011,-112.04149,2009,8,20,15.41,7.06
33.42011,-112.04149,2009,8,21,9.9,6.54
33.42011,-112.04149,2009,8,22,6.44,6.35
33.42011,-112.04149,2009,8,23,13.22,6.82
33.42011,-112.04149,2009,8,24,13.62,6.76
33.42011,-112.04149,2009,8,25,12.88,6.72
33.42011,-112.04149,2009,8,26,14.73,6.87
33.42011,-112.04149,2009,8,27,17.01,7.02
33.42011,-112.04149,2009,8,28,18.11,6.95
33.42011,-112.04149,2009,8,29,17.34,6.76
33.42011,-112.04149,2009,8,30,14.33,6.68
33.42011,-112.04149,2009,8,31,15.05,6.51
33.42011,-112.04149,2009,9,1,13.3,6.56
33.42011,-112.04149,2009,9,2,11.05,6.5
33.42011,-112.04149,2009,9,3,12.35,6.31
33.42011,-112.04149,2009,9,4,11.3,6.36
33.42011,-112.04149,2009,9,5,6.08,2.65
33.42011,-112.04149,2009,9,6,11.9,6.35
33.42011,-112.04149,2009,9,7,12.47,6.03
33.42011,-112.04149,2009,9,8,12.28,6.16
33.42011,-112.04149,2009,9,9,13.56,6.11
33.42011,-112.04149,2009,9,10,14.71,6.29
33.42011,-112.04149,2009,9,11,14.97,6.16
33.42011,-112.04149,2009,9,12,13.64,5.98
33.42011,-112.04149,2009,9,13,13.78,6.08
33.42011,-112.04149,2009,9,14,13.79,6.19
33.42011,-112.04149,2009,9,15,15.46,6.31
33.42011,-112.04149,2009,9,16,14.94,6.22
33.42011,-112.04149,2009,9,17,15.92,6.23
33.42011,-112.04149,2009,9,18,13.64,6.03
33.42011,-112.04149,2009,9,19,14.76,5.79
33.42011,-112.04149,2009,9,20,15.05,5.95
33.42011,-112.04149,2009,9,21,16.29,6.01
33.42011,-112.04149,2009,9,22,15.91,6.24
33.42011,-112.04149,2009,9,23,15.17,6.14
33.42011,-112.04149,2009,9,24,17.65,6.08
33.42011,-112.04149,2009,9,25,18.66,6.05
33.42011,-112.04149,2009,9,26,18.82,5.95
33.42011,-112.04149,2009,9,27,19.31,5.84
33.42011,-112.04149,2009,9,28,19.28,5.82
33.42011,-112.04149,2009,9,29,16.58,5.66
33.42011,-112.04149,2009,9,30,15.64,5.72
33.42011,-112.04149,2009,10,1,16.84,5.83
33.42011,-112.04149,2009,10,2,17.55,5.71
33.42011,-112.04149,2009,10,3,13.59,5.41
33.42011,-112.04149,2009,10,4,13.04,5.11
33.42011,-112.04149,2009,10,5,13.59,5.56
33.42011,-112.04149,2009,10,6,15.6,5.51
33.42011,-112.04149,2009,10,7,13.31,4.79
33.42011,-112.04149,2009,10,8,14.13,5.39
33.42011,-112.04149,2009,10,9,16.63,5.35
33.42011,-112.04149,2009,10,10,13.68,5.05
33.42011,-112.04149,2009,10,11,13.2,5.06
33.42011,-112.04149,2009,10,12,13.38,4.62
33.42011,-112.04149,2009,10,13,12.87,4.74
33.42011,-112.04149,2009,10,14,13.95,4.92
33.42011,-112.04149,2009,10,15,15.7,4.91
33.42011,-112.04149,2009,10,16,18.45,4.98
33.42011,-112.04149,2009,10,17,18.35,4.88
33.42011,-112.04149,2009,10,18,16.09,4.79
33.42011,-112.04149,2009,10,19,15.02,4.82
33.42011,-112.04149,2009,10,20,9.19,4.76
33.42011,-112.04149,2009,10,21,14.74,4.82
33.42011,-112.04149,2009,10,22,15.9,4.67
33.42011,-112.04149,2009,10,23,15.92,4.59
33.42011,-112.04149,2009,10,24,17.29,4.69
33.42011,-112.04149,2009,10,25,15.16,4.63
33.42011,-112.04149,2009,10,26,17.03,4.73
33.42011,-112.04149,2009,10,27,17.3,3.17
33.42011,-112.04149,2009,10,28,8.01,4.42
33.42011,-112.04149,2009,10,29,13.52,4.5
33.42011,-112.04149,2009,10,30,15.2,3.91
33.42011,-112.04149,2009,10,31,20.16,4.46
33.42011,-112.04149,2009,11,1,19.08,4.43
33.42011,-112.04149,2009,11,2,19.65,4.34
33.42011,-112.04149,2009,11,3,20.88,4.36
33.42011,-112.04149,2009,11,4,18.79,3.51
33.42011,-112.04149,2009,11,5,17,4.15
33.42011,-112.04149,2009,11,6,11.18,2.26
33.42011,-112.04149,2009,11,7,13.63,3.99
33.42011,-112.04149,2009,11,8,14.31,3.99
33.42011,-112.04149,2009,11,9,15.22,3.91
33.42011,-112.04149,2009,11,10,15.71,3.94
33.42011,-112.04149,2009,11,11,14.4,3.28
33.42011,-112.04149,2009,11,12,9.14,2.44
33.42011,-112.04149,2009,11,13,8.66,2.92
33.42011,-112.04149,2009,11,14,8.71,3.23
33.42011,-112.04149,2009,11,15,12.46,3.98
33.42011,-112.04149,2009,11,16,18.64,3.93
33.42011,-112.04149,2009,11,17,17.81,3.91
33.42011,-112.04149,2009,11,18,17.34,3.79
33.42011,-112.04149,2009,11,19,14.32,3.84
33.42011,-112.04149,2009,11,20,17.52,3.82
33.42011,-112.04149,2009,11,21,16.61,3.67
33.42011,-112.04149,2009,11,22,15.68,3.69
33.42011,-112.04149,2009,11,23,14.51,3.64
33.42011,-112.04149,2009,11,24,16.67,3.69
33.42011,-112.04149,2009,11,25,17.9,3.62
33.42011,-112.04149,2009,11,26,17.89,3.56
33.42011,-112.04149,2009,11,27,15.34,3.49
33.42011,-112.04149,2009,11,28,10.42,3.21
33.42011,-112.04149,2009,11,29,10.54,3.18
33.42011,-112.04149,2009,11,30,10.68,3.19
33.42011,-112.04149,2009,12,1,14.97,3.44
33.42011,-112.04149,2009,12,2,13.56,3.34
33.42011,-112.04149,2009,12,3,13.65,3.45
33.42011,-112.04149,2009,12,4,14.94,3.48
33.42011,-112.04149,2009,12,5,12.14,2.03
33.42011,-112.04149,2009,12,6,12.84,3.07
33.42011,-112.04149,2009,12,7,6.07,0.66
33.42011,-112.04149,2009,12,8,7.89,3.36
33.42011,-112.04149,2009,12,9,10.14,3.29
33.42011,-112.04149,2009,12,10,12.29,3.04
33.42011,-112.04149,2009,12,11,13.41,3.17
33.42011,-112.04149,2009,12,12,12.2,2.04
33.42011,-112.04149,2009,12,13,11.82,1.84
33.42011,-112.04149,2009,12,14,11.44,3.23
33.42011,-112.04149,2009,12,15,16.77,3.3
33.42011,-112.04149,2009,12,16,15.24,2.83
33.42011,-112.04149,2009,12,17,15.69,3.24
33.42011,-112.04149,2009,12,18,16.69,3.21
33.42011,-112.04149,2009,12,19,15.93,3.14
33.42011,-112.04149,2009,12,20,14.68,2.32
33.42011,-112.04149,2009,12,21,7.63,1.6
33.42011,-112.04149,2009,12,22,12.08,2.15
33.42011,-112.04149,2009,12,23,11.73,3.19
33.42011,-112.04149,2009,12,24,12.87,3.18
33.42011,-112.04149,2009,12,25,15.31,3.26
33.42011,-112.04149,2009,12,26,14.84,3.09
33.42011,-112.04149,2009,12,27,15.72,3.27
33.42011,-112.04149,2009,12,28,7.43,1.43
33.42011,-112.04149,2009,12,29,10.7,2.6
33.42011,-112.04149,2009,12,30,12.71,1.65
33.42011,-112.04149,2009,12,31,13.78,3.35
33.42011,-112.04149,2010,1,1,17.15,3.18
33.42011,-112.04149,2010,1,2,15.24,3.27
33.42011,-112.04149,2010,1,3,17.4,3.26
33.42011,-112.04149,2010,1,4,17.46,3.19
33.42011,-112.04149,2010,1,5,16.06,3.37
33.42011,-112.04149,2010,1,6,14.32,3.17
33.42011,-112.04149,2010,1,7,11.06,3.02
33.42011,-112.04149,2010,1,8,14.2,3.06
33.42011,-112.04149,2010,1,9,15.47,3.19
33.42011,-112.04149,2010,1,10,12.89,2.38
33.42011,-112.04149,2010,1,11,17.04,3.44
33.42011,-112.04149,2010,1,12,17.15,3.46
33.42011,-112.04149,2010,1,13,12.35,2.86
33.42011,-112.04149,2010,1,14,14.13,3.45
33.42011,-112.04149,2010,1,15,16.75,3.57
33.42011,-112.04149,2010,1,16,9.96,2.19
33.42011,-112.04149,2010,1,17,14.26,2.99
33.42011,-112.04149,2010,1,18,5.81,1.26
33.42011,-112.04149,2010,1,19,9.04,2.68
33.42011,-112.04149,2010,1,20,11.91,3.64
33.42011,-112.04149,2010,1,21,7.68,0.73
33.42011,-112.04149,2010,1,22,6.61,2.78
33.42011,-112.04149,2010,1,23,8.59,3.27
33.42011,-112.04149,2010,1,24,13.04,3.81
33.42011,-112.04149,2010,1,25,15.48,3.74
33.42011,-112.04149,2010,1,26,13.05,3.76
33.42011,-112.04149,2010,1,27,9.75,2.05
33.42011,-112.04149,2010,1,28,8.75,3.56
33.42011,-112.04149,2010,1,29,12.93,3.82
33.42011,-112.04149,2010,1,30,11.57,3.65
33.42011,-112.04149,2010,1,31,13.92,3.94
33.42011,-112.04149,2010,2,1,12.19,3.37
33.42011,-112.04149,2010,2,2,11.58,3.6
33.42011,-112.04149,2010,2,3,8.19,3.65
33.42011,-112.04149,2010,2,4,13.32,3.8
33.42011,-112.04149,2010,2,5,10.93,3.48
33.42011,-112.04149,2010,2,6,12.02,3.36
33.42011,-112.04149,2010,2,7,7.6,3.86
33.42011,-112.04149,2010,2,8,11.66,4.16
33.42011,-112.04149,2010,2,9,14.26,4.1
33.42011,-112.04149,2010,2,10,7.07,2.46
33.42011,-112.04149,2010,2,11,12.21,4.36
33.42011,-112.04149,2010,2,12,12.55,4.42
33.42011,-112.04149,2010,2,13,16.8,4.59
33.42011,-112.04149,2010,2,14,17.62,4.6
33.42011,-112.04149,2010,2,15,16.51,4.62
33.42011,-112.04149,2010,2,16,16.49,4.69
33.42011,-112.04149,2010,2,17,17.2,4.66
33.42011,-112.04149,2010,2,18,14.01,4.72
33.42011,-112.04149,2010,2,19,15.41,4.13
33.42011,-112.04149,2010,2,20,6.24,2.49
33.42011,-112.04149,2010,2,21,10.49,3.49
33.42011,-112.04149,2010,2,22,11,3.68
33.42011,-112.04149,2010,2,23,15.6,5.15
33.42011,-112.04149,2010,2,24,16.45,4.55
33.42011,-112.04149,2010,2,25,14.3,5.06
33.42011,-112.04149,2010,2,26,14.42,4.39
33.42011,-112.04149,2010,2,27,12.56,4.07
33.42011,-112.04149,2010,2,28,9.08,3.15
33.42011,-112.04149,2010,3,1,14.96,4.7
33.42011,-112.04149,2010,3,2,15.29,4.76
33.42011,-112.04149,2010,3,3,14.36,5.27
33.42011,-112.04149,2010,3,4,13.52,5.35
33.42011,-112.04149,2010,3,5,15.49,5.58
33.42011,-112.04149,2010,3,6,15.85,5.26
33.42011,-112.04149,2010,3,7,9.3,1.89
33.42011,-112.04149,2010,3,8,8.86,3.35
33.42011,-112.04149,2010,3,9,9.51,4.11
33.42011,-112.04149,2010,3,10,13.01,5.64
33.42011,-112.04149,2010,3,11,15.45,5.92
33.42011,-112.04149,2010,3,12,17.81,5.89
33.42011,-112.04149,2010,3,13,16.53,5.77
33.42011,-112.04149,2010,3,14,16.59,5.96
33.42011,-112.04149,2010,3,15,18.16,6.07
33.42011,-112.04149,2010,3,16,18.64,6.05
33.42011,-112.04149,2010,3,17,19.42,6.15
33.42011,-112.04149,2010,3,18,18.39,6.16
33.42011,-112.04149,2010,3,19,14.14,6.04
33.42011,-112.04149,2010,3,20,15.96,6.33
33.42011,-112.04149,2010,3,21,20.7,6.21
33.42011,-112.04149,2010,3,22,16.92,6.16
33.42011,-112.04149,2010,3,23,8.7,4.11
33.42011,-112.04149,2010,3,24,15.98,6.53
33.42011,-112.04149,2010,3,25,19.3,6.49
33.42011,-112.04149,2010,3,26,15.09,6.54
33.42011,-112.04149,2010,3,27,16.28,6.67
33.42011,-112.04149,2010,3,28,20.79,6.81
33.42011,-112.04149,2010,3,29,21.07,5.81
33.42011,-112.04149,2010,3,30,19.69,6.63
33.42011,-112.04149,2010,3,31,16.17,6.42
33.42011,-112.04149,2010,4,1,11.25,6.44
33.42011,-112.04149,2010,4,2,15.73,6.6
33.42011,-112.04149,2010,4,3,17.96,6.88
33.42011,-112.04149,2010,4,4,18.79,6.87
33.42011,-112.04149,2010,4,5,15.49,6.8
33.42011,-112.04149,2010,4,6,16.55,7.18
33.42011,-112.04149,2010,4,7,17.79,7.19
33.42011,-112.04149,2010,4,8,20.99,7.23
33.42011,-112.04149,2010,4,9,18.99,7.26
33.42011,-112.04149,2010,4,10,20.96,6.72
33.42011,-112.04149,2010,4,11,20.12,7.01
33.42011,-112.04149,2010,4,12,15.84,6.96
33.42011,-112.04149,2010,4,13,15.06,7.25
33.42011,-112.04149,2010,4,14,16.85,7.29
33.42011,-112.04149,2010,4,15,20.2,7.34
33.42011,-112.04149,2010,4,16,13.76,5.34
33.42011,-112.04149,2010,4,17,17.54,7.16
33.42011,-112.04149,2010,4,18,17.63,7.39
33.42011,-112.04149,2010,4,19,14.48,6.96
33.42011,-112.04149,2010,4,20,16.04,7.13
33.42011,-112.04149,2010,4,21,11.26,3.74
33.42011,-112.04149,2010,4,22,7.57,5.68
33.42011,-112.04149,2010,4,23,13.98,7.03
33.42011,-112.04149,2010,4,24,18.14,7.51
33.42011,-112.04149,2010,4,25,18.17,7.59
33.42011,-112.04149,2010,4,26,18.23,7.49
33.42011,-112.04149,2010,4,27,18.06,7.36
33.42011,-112.04149,2010,4,28,14.29,7.39
33.42011,-112.04149,2010,4,29,10.57,7.29
33.42011,-112.04149,2010,4,30,15.15,7.38
33.42011,-112.04149,2010,5,1,17.73,7.33
33.42011,-112.04149,2010,5,2,17.18,7.22
33.42011,-112.04149,2010,5,3,19.91,7.92
33.42011,-112.04149,2010,5,4,21.84,7.99
33.42011,-112.04149,2010,5,5,18.87,7.91
33.42011,-112.04149,2010,5,6,18.55,7.86
33.42011,-112.04149,2010,5,7,19.06,7.81
33.42011,-112.04149,2010,5,8,18.69,7.8
33.42011,-112.04149,2010,5,9,17,7.45
33.42011,-112.04149,2010,5,10,17.07,7.93
33.42011,-112.04149,2010,5,11,12.97,8.14
33.42011,-112.04149,2010,5,12,18,7.96
33.42011,-112.04149,2010,5,13,13.8,6.68
33.42011,-112.04149,2010,5,14,16.48,7.88
33.42011,-112.04149,2010,5,15,17.04,7.96
33.42011,-112.04149,2010,5,16,19.59,8.03
33.42011,-112.04149,2010,5,17,18.73,6.25
33.42011,-112.04149,2010,5,18,13.67,7.77
33.42011,-112.04149,2010,5,19,18.32,8.1
33.42011,-112.04149,2010,5,20,18.27,8.13
33.42011,-112.04149,2010,5,21,18.1,8.17
33.42011,-112.04149,2010,5,22,15.68,8.16
33.42011,-112.04149,2010,5,23,11.46,8.14
33.42011,-112.04149,2010,5,24,17.31,8.21
33.42011,-112.04149,2010,5,25,18.64,8.31
33.42011,-112.04149,2010,5,26,19.29,8.21
33.42011,-112.04149,2010,5,27,18.89,8.13
33.42011,-112.04149,2010,5,28,18.61,8.16
33.42011,-112.04149,2010,5,29,18.01,8.38
33.42011,-112.04149,2010,5,30,20.28,8.4
33.42011,-112.04149,2010,5,31,18.74,8.31
33.42011,-112.04149,2010,6,1,18.45,7.95
33.42011,-112.04149,2010,6,2,17.62,8.11
33.42011,-112.04149,2010,6,3,18.47,7.94
33.42011,-112.04149,2010,6,4,18.86,8.05
33.42011,-112.04149,2010,6,5,18.25,8.17
33.42011,-112.04149,2010,6,6,18.88,8.11
33.42011,-112.04149,2010,6,7,19.52,7.94
33.42011,-112.04149,2010,6,8,18.67,8.2
33.42011,-112.04149,2010,6,9,17.96,8.2
33.42011,-112.04149,2010,6,10,16.31,8.04
33.42011,-112.04149,2010,6,11,12.94,7.29
33.42011,-112.04149,2010,6,12,13.24,7.13
33.42011,-112.04149,2010,6,13,16.14,7.9
33.42011,-112.04149,2010,6,14,17.1,8.25
33.42011,-112.04149,2010,6,15,18.76,8.31
33.42011,-112.04149,2010,6,16,16.45,8.27
33.42011,-112.04149,2010,6,17,18.47,8.49
33.42011,-112.04149,2010,6,18,18.81,8.49
33.42011,-112.04149,2010,6,19,20.44,8.45
33.42011,-112.04149,2010,6,20,19.58,8.45
33.42011,-112.04149,2010,6,21,20.04,8.53
33.42011,-112.04149,2010,6,22,19.26,8.58
33.42011,-112.04149,2010,6,23,20.7,8.68
33.42011,-112.04149,2010,6,24,20.4,8.27
33.42011,-112.04149,2010,6,25,18.18,8.01
33.42011,-112.04149,2010,6,26,17.04,8.32
33.42011,-112.04149,2010,6,27,18.45,8.38
33.42011,-112.04149,2010,6,28,20.7,8.28
33.42011,-112.04149,2010,6,29,17.76,8.02
33.42011,-112.04149,2010,6,30,16.08,7.93
33.42011,-112.04149,2010,7,1,15.4,7.68
33.42011,-112.04149,2010,7,2,16.9,8.12
33.42011,-112.04149,2010,7,3,13.99,8.31
33.42011,-112.04149,2010,7,4,16.8,8.18
33.42011,-112.04149,2010,7,5,17.61,8.31
33.42011,-112.04149,2010,7,6,17.07,8.36
33.42011,-112.04149,2010,7,7,17.64,7.98
33.42011,-112.04149,2010,7,8,17.41,7.93
33.42011,-112.04149,2010,7,9,15.53,6.53
33.42011,-112.04149,2010,7,10,14.35,6.71
33.42011,-112.04149,2010,7,11,12.02,7.56
33.42011,-112.04149,2010,7,12,15.08,7.7
33.42011,-112.04149,2010,7,13,14.55,7.56
33.42011,-112.04149,2010,7,14,12.32,7.6
33.42011,-112.04149,2010,7,15,13.8,6.9
33.42011,-112.04149,2010,7,16,14.49,7.36
33.42011,-112.04149,2010,7,17,12.46,7.41
33.42011,-112.04149,2010,7,18,14.02,7.5
33.42011,-112.04149,2010,7,19,11.49,6.99
33.42011,-112.04149,2010,7,20,15.46,5.48
33.42011,-112.04149,2010,7,21,12.2,7.05
33.42011,-112.04149,2010,7,22,8.64,4.46
33.42011,-112.04149,2010,7,23,8.97,2.11
33.42011,-112.04149,2010,7,24,14.87,7.19
33.42011,-112.04149,2010,7,25,14.79,7.45
33.42011,-112.04149,2010,7,26,12.09,6.33
33.42011,-112.04149,2010,7,27,10.06,6.24
33.42011,-112.04149,2010,7,28,7.41,6.18
33.42011,-112.04149,2010,7,29,8.53,5.69
33.42011,-112.04149,2010,7,30,6.07,6.59
33.42011,-112.04149,2010,7,31,4.17,3.04
33.42011,-112.04149,2010,8,1,5.07,2.38
33.42011,-112.04149,2010,8,2,14.43,7.18
33.42011,-112.04149,2010,8,3,15.26,7.4
33.42011,-112.04149,2010,8,4,16.2,7.44
33.42011,-112.04149,2010,8,5,16.84,7.59
33.42011,-112.04149,2010,8,6,16.28,7.4
33.42011,-112.04149,2010,8,7,7.22,5.06
33.42011,-112.04149,2010,8,8,13.79,7.42
33.42011,-112.04149,2010,8,9,15.41,7.2
33.42011,-112.04149,2010,8,10,15.14,7.3
33.42011,-112.04149,2010,8,11,15.39,7.11
33.42011,-112.04149,2010,8,12,16.41,7.28
33.42011,-112.04149,2010,8,13,16.65,7.21
33.42011,-112.04149,2010,8,14,14.87,6.71
33.42011,-112.04149,2010,8,15,15.14,6.86
33.42011,-112.04149,2010,8,16,6.46,6.26
33.42011,-112.04149,2010,8,17,9.52,6.7
33.42011,-112.04149,2010,8,18,11.59,6.77
33.42011,-112.04149,2010,8,19,14.99,6.92
33.42011,-112.04149,2010,8,20,14.37,6.92
33.42011,-112.04149,2010,8,21,11.48,6.65
33.42011,-112.04149,2010,8,22,9.89,6.72
33.42011,-112.04149,2010,8,23,13.58,6.72
33.42011,-112.04149,2010,8,24,15.08,6.71
33.42011,-112.04149,2010,8,25,11.45,6.5
33.42011,-112.04149,2010,8,26,6.52,5.26
33.42011,-112.04149,2010,8,27,7.63,5.8
33.42011,-112.04149,2010,8,28,13.4,6.69
33.42011,-112.04149,2010,8,29,14.5,6.38
33.42011,-112.04149,2010,8,30,16.69,6.69
33.42011,-112.04149,2010,8,31,16.4,6.82
33.42011,-112.04149,2010,9,1,17.31,6.86
33.42011,-112.04149,2010,9,2,17.87,6.96
33.42011,-112.04149,2010,9,3,17.85,6.82
33.42011,-112.04149,2010,9,4,14.91,6.57
33.42011,-112.04149,2010,9,5,15.96,6.52
33.42011,-112.04149,2010,9,6,10.32,6.1
33.42011,-112.04149,2010,9,7,12.29,5.77
33.42011,-112.04149,2010,9,8,14.54,6.58
33.42011,-112.04149,2010,9,9,15.44,6.67
33.42011,-112.04149,2010,9,10,15.52,6.7
33.42011,-112.04149,2010,9,11,18.01,6.48
33.42011,-112.04149,2010,9,12,16.4,5.55
33.42011,-112.04149,2010,9,13,18.75,6.49
33.42011,-112.04149,2010,9,14,17.37,6.22
33.42011,-112.04149,2010,9,15,14.94,6.25
33.42011,-112.04149,2010,9,16,15.46,6.33
33.42011,-112.04149,2010,9,17,18.12,6.37
33.42011,-112.04149,2010,9,18,19.04,6.38
33.42011,-112.04149,2010,9,19,17.94,6.07
33.42011,-112.04149,2010,9,20,14.24,6.08
33.42011,-112.04149,2010,9,21,12.44,5.69
33.42011,-112.04149,2010,9,22,12.6,5.13
33.42011,-112.04149,2010,9,23,15.65,6.29
33.42011,-112.04149,2010,9,24,16.91,5.95
33.42011,-112.04149,2010,9,25,19.51,5.94
33.42011,-112.04149,2010,9,26,14.82,5.74
33.42011,-112.04149,2010,9,27,15.8,5.68
33.42011,-112.04149,2010,9,28,13.4,4.9
33.42011,-112.04149,2010,9,29,17.12,5.47
33.42011,-112.04149,2010,9,30,17.8,5.46
33.42011,-112.04149,2010,10,1,15.08,5.36
33.42011,-112.04149,2010,10,2,14.31,5.32
33.42011,-112.04149,2010,10,3,14.64,5.34
33.42011,-112.04149,2010,10,4,13.88,4.86
33.42011,-112.04149,2010,10,5,8.4,3.86
33.42011,-112.04149,2010,10,6,13.2,5.13
33.42011,-112.04149,2010,10,7,14,5.43
33.42011,-112.04149,2010,10,8,15.69,5.5
33.42011,-112.04149,2010,10,9,17.15,5.5
33.42011,-112.04149,2010,10,10,16.95,5.25
33.42011,-112.04149,2010,10,11,16.63,5.19
33.42011,-112.04149,2010,10,12,17.18,5.11
33.42011,-112.04149,2010,10,13,18.76,5.06
33.42011,-112.04149,2010,10,14,15.13,4.93
33.42011,-112.04149,2010,10,15,13.46,4.62
33.42011,-112.04149,2010,10,16,13.95,4.76
33.42011,-112.04149,2010,10,17,13.05,4.38
33.42011,-112.04149,2010,10,18,10.67,4.6
33.42011,-112.04149,2010,10,19,11.43,4.43
33.42011,-112.04149,2010,10,20,7.65,2.88
33.42011,-112.04149,2010,10,21,8.26,3.48
33.42011,-112.04149,2010,10,22,7.5,3.05
33.42011,-112.04149,2010,10,23,12.41,4.03
33.42011,-112.04149,2010,10,24,12.56,4.25
33.42011,-112.04149,2010,10,25,11.11,2.96
33.42011,-112.04149,2010,10,26,14.41,4.53
33.42011,-112.04149,2010,10,27,15.15,4.6
33.42011,-112.04149,2010,10,28,19.92,4.41
33.42011,-112.04149,2010,10,29,17.06,4.49
33.42011,-112.04149,2010,10,30,13.93,4.42
33.42011,-112.04149,2010,10,31,13.87,4.43
33.42011,-112.04149,2010,11,1,17.88,4.36
33.42011,-112.04149,2010,11,2,18.35,4.34
33.42011,-112.04149,2010,11,3,19.27,4.29
33.42011,-112.04149,2010,11,4,15.37,4.13
33.42011,-112.04149,2010,11,5,16.72,4.16
33.42011,-112.04149,2010,11,6,17.21,3.88
33.42011,-112.04149,2010,11,7,15.78,4.11
33.42011,-112.04149,2010,11,8,12.98,3.53
33.42011,-112.04149,2010,11,9,12.52,4.2
33.42011,-112.04149,2010,11,10,15.81,4.07
33.42011,-112.04149,2010,11,11,13.22,3.97
33.42011,-112.04149,2010,11,12,16.49,4.09
33.42011,-112.04149,2010,11,13,18.08,4.01
33.42011,-112.04149,2010,11,14,14.95,3.86
33.42011,-112.04149,2010,11,15,15.26,3.84
33.42011,-112.04149,2010,11,16,16.1,3.82
33.42011,-112.04149,2010,11,17,15.23,3.82
33.42011,-112.04149,2010,11,18,18.24,3.9
33.42011,-112.04149,2010,11,19,17.01,2.87
33.42011,-112.04149,2010,11,20,11.77,2.86
33.42011,-112.04149,2010,11,21,11.02,2.43
33.42011,-112.04149,2010,11,22,11.85,3.73
33.42011,-112.04149,2010,11,23,12.41,3.12
33.42011,-112.04149,2010,11,24,10.41,2.98
33.42011,-112.04149,2010,11,25,13.55,3.67
33.42011,-112.04149,2010,11,26,19.07,3.77
33.42011,-112.04149,2010,11,27,18.1,3.76
33.42011,-112.04149,2010,11,28,12.76,3.23
33.42011,-112.04149,2010,11,29,13.7,3.65
33.42011,-112.04149,2010,11,30,16.4,3.57
33.42011,-112.04149,2010,12,1,19.71,3.49
33.42011,-112.04149,2010,12,2,18.33,3.45
33.42011,-112.04149,2010,12,3,13.63,2.77
33.42011,-112.04149,2010,12,4,11.69,2.53
33.42011,-112.04149,2010,12,5,16.1,3.27
33.42011,-112.04149,2010,12,6,11.68,2.68
33.42011,-112.04149,2010,12,7,15.1,3.34
33.42011,-112.04149,2010,12,8,18.69,3.26
33.42011,-112.04149,2010,12,9,17.11,3.26
33.42011,-112.04149,2010,12,10,12.75,2.59
33.42011,-112.04149,2010,12,11,15.97,3.08
33.42011,-112.04149,2010,12,12,19.21,3.25
33.42011,-112.04149,2010,12,13,18.57,3.33
33.42011,-112.04149,2010,12,14,17.26,3.32
33.42011,-112.04149,2010,12,15,12.67,2.11
